original_id,new_id
611508049935669383,BUT4935124797
611511501689846979,POP9004800308
612796750579236658,POP3254728227
611533780866566675,LOU7446955250
612814149940595769,VAU7539151832
611554658311287932,BUT0107229048
614496336248226901,PAS6880289239
614514881502267536,ELY6494910507
614515334825812631,BAT3809285669
612831595302711533,PAN0591916444
611570846619013707,MEN0535387685
612837703335792154,ENT2263285123
611585804989138829,PAN8604452193
614519200181976260,MEN4812151904
614531351396256191,TEM4983922303
614544687559531105,BUT0819496095
612840400653956662,ENT1733853407
614630105638464731,PAS5383048881
611705190674168883,LUX9285844121
612842724910441015,LOU0317859526
611950880241681580,PAN6428033231
614769098885828677,POP3131737399
612863649681370090,POP6275673783
614808328116792421,HOT9067431147
611952464203940491,TEM7010709349
611970353922940253,PAL3395255548
611974063883734958,MEN5402150107
612943501818650437,OBS6987480429
614822266273246379,VAU5175125766
612953562168962981,PAN5828538396
614889424989876398,ENT3214295948
611975179990324351,BUT6654341963
612972524373032345,PAL6490734547
612065466356516944,MEN3067741126
614912270888776993,POP0776694284
612990386232201151,ELY1265932802
614935140057757608,BUT8832903921
612078102194764946,OPE2622626434
612080162106232567,BOU8809679876
612097048651351063,ENT9202729100
613014169019563224,LOU8342887478
612102324579468051,MEN9042616165
614941472727395581,BAT8419632013
614943567010660939,PAL6291516151
613022491094288311,ELY1445712000
614977757915941459,REU1868462695
614984472581136093,OPE0757573322
612119980038269088,BOU3300502248
612124026244893180,REU0448911155
613050199689477763,POP0390835959
612129610170442487,MEN4557491827
615001069990977649,REU6391472746
612139451042281766,PAS2201922545
613054224140179130,PAS6389935438
612172074478282734,PAS9036859429
615005259245815142,PAS0357027251
615014515353498948,BUT0349244503
615032186525153686,BUT0164483129
613106811648249503,BUT7912131259
612178898008976897,LUX9504081201
613325672489285744,BUT4425459652
612191758623074328,BUT5770719910
612197636728784740,BUT2432178772
612211381426335669,ENT3116106373
615044740799938322,BUT0749277153
613376343847047823,OBS4912736716
615055208435939806,OBS4868875402
612234407069838666,BUT2622233563
613378005403855481,ENT2607364778
612246765617930449,MEN7501428791
615057349579429898,OPE7337723274
613397680032495382,VAU9552919576
615074930136731738,LOU0130614072
612258612744805201,BUT8566662577
613422606173339064,BUT1502669445
612259679381433160,OBS6962240967
615098234883084551,BUT1029125481
613430968782797117,TEM0942123799
615116282957445710,LUX5512761151
615118990095627151,OPE2597268900
612265542404026720,POP9793348605
612268687112801067,ELY5823611818
613430983241975514,ENT9946620895
615133855313651300,POP9075790561
615145142024780909,ELY4652318020
613446945441417762,BOU9034063090
615147917104486161,OBS0042131518
612301321267268720,POP5740969408
617249817938689679,MEN7382680828
613458959473049887,MEN0363636511
617258950441077726,POP3527539205
615150907479043073,ELY4624192776
615159845480893457,OPE3303271229
613468283499312425,BUT8643829684
617271331164343999,BUT5247118715
613472290826750937,BUT4727941317
617294217975141133,POP4595908857
617305242993461976,POP6828713766
615170268814191451,ENT1639213277
613472731615517106,BUT0241578478
615176292481753195,OBS5701527620
617383528291236884,BUT8089244401
617411484789284564,VAU5168256003
615218485174309989,VAU9169102697
613487702731126402,PAL7638611596
615235214603541085,ENT6645633866
617427123756288451,ENT1006380271
613489415207040146,BAT6836063691
617455113498935832,TEM7305900911
615241629983552499,BUT9953814031
615277530674224247,ELY3766544215
617504632426018146,HOT9679216056
613489961660009405,LUX9587195178
617552895235629855,BUT9324945974
615595944558485304,TEM6156094008
613490175246732253,TEM6739670569
615607325557520590,MEN9252036177
615614629349240561,BAT3601550826
613500054917224979,BUT2318273002
615631152796309387,PAS0124553610
615649574726239733,POP4266063165
617719171759145886,ENT3330900551
617744853921627075,LUX8766738708
613501998223908462,VAU8966800426
617761087773047896,BUT4410048899
615671826712790486,OPE3985184802
613514031754136120,GOB4259779561
615685590942123482,BUT9973356428
617775430964684668,OPE9460328079
613522230361672646,OPE1472617661
617799506533446722,PAS1254509629
615702687483999722,VAU6484693508
613548467436471278,BAT0476423686
615718531334083120,TEM3525044213
615720179683430403,ELY2011498847
617811658715079865,VAU6262127514
617818087584091184,BAT2848366089
613561772477995034,POP0030070644
617839084831292627,ENT2024220541
615745473794091990,OBS2997932093
617839468870660765,BUT3901406650
613598042259604587,VAU3953020196
617841989967166995,PAS3731110055
615758223567108082,BOU6085184396
613601572616178736,OPE5604500334
615805670412639469,BOU3766940175
617870499159960104,HOT0085989487
613609298716182425,LUX8244888571
617887377361118419,BUT4746074275
615809300529675031,BUT0889363664
615829573411281033,PAL7491448470
613609919333233857,BUT9079993320
613615978463024521,PAS9595950786
615946594579006216,BUT4082776766
617893107662982862,POP7329863258
617894648200863133,ENT1489969240
613621456031263982,PAN4433983711
617895578297566522,ENT6069311386
617916363015708242,BUT8140915477
615982785347550711,BAT5804485216
613624433905604535,OPE2169330208
616330676654532039,LUX1661156372
616334853444182496,MEN7911926316
617927465300434260,TEM7883605027
613634002559638878,POP9712429280
613650580446881660,BUT3179159507
617927986169170197,ENT5701176967
616344889865690999,BAT5681125542
613686446494620406,PAS7865953886
616348526571936824,BUT7410428605
617930050505667537,PAN1218060977
617942660464658653,MEN2207075013
613703350791576905,PAN4691099761
617955825699303151,BOU8208336384
616360966631513571,GOB3416892466
613712406190666357,POP3664621840
613716386293348563,BOU0376963603
616406306584819832,ENT7369885147
617992216542474638,LOU1996360421
613725353050973024,POP0413110292
617993257390635810,PAL9104942271
618005323732077900,ELY8341155040
616406480594660938,BAT7205068656
613762922787998329,BUT0983879947
616456300958717216,VAU2094015649
618005885122843594,POP9134418407
613764289821466262,BOU1803624697
618030189863998357,MEN8552418579
613766249923888833,VAU8082592027
616505696439009558,BUT4816640948
613775170957495214,ENT0224550146
616542519934875726,ENT1518566653
616612457986190469,BOU5829555899
616616584069964042,VAU6226496244
618034942633565805,BOU5788047468
613775811901400204,VAU9066775797
618041750583879382,OBS5593030234
613785810357534741,VAU3559304872
618094372454462982,BUT9156673981
616635872680747878,TEM8039802594
613791335162139214,BUT5227625821
616645508164163268,LUX4480351940
618121382769284376,BUT1857635249
613800022510745105,VAU7948171448
618124483587358588,BUT4780399721
616651675122694005,ENT1357528202
613883689512392108,PAS6966702888
616651805445491517,BUT2109813389
616714279005694104,PAS4708434149
618134209384009064,BAT8144522427
614071102448784844,BUT8533663727
614118739519775476,POP2846015970
618139550113961556,MEN4196921283
616988264920399297,BUT4364785059
617049744598409938,ELY0012788608
614128194156255733,BUT8535041627
617066047004473482,BUT8333054984
618274117069094185,LUX6287893791
614140310363662211,PAS6765452122
618314734679071942,BUT1289294350
618398387749060756,ENT6652896395
617069296218870450,VAU3940486490
614153116996826276,HOT6388914312
617081783945082128,BUT9246295401
618428815459293305,VAU1180783911
618442543008929958,HOT5064099639
614181706365244438,MEN6287724405
618448283052629080,POP6784597797
617081843192313916,VAU2537140852
614185253519809077,BAT9474087089
618460169598113255,BUT6074307606
614191325653695381,HOT4714299015
617126659269941826,BOU0842369239
614249640570965284,PAS5547110210
617131921229063722,GOB0972492052
618463062929481618,HOT3579225666
614261247423627123,ENT0114294749
618479141659319811,MEN0854462341
617149603209491640,MEN1448144828
614271646027133808,POP3582161162
617178906231848345,OPE3065011826
617181978123977197,BUT9564159446
618501785159335743,VAU2663052377
614282490657754542,BUT7956754010
618504441354680074,BUT5632141761
617200428501019087,BUT7782647566
614292356186046205,BOU0172215341
617201802854131309,PAL4810300578
618510860305855269,BUT5523406245
618514625949008494,MEN4254405023
618517603550104187,PAS4609200116
614317857657435171,ENT1946428104
618545699717815291,BAT6954428006
617209262675009522,GOB5729324275
619135974385026668,OBS6957691081
619177031466930894,VAU2485300560
614320939680288757,MEN1838379717
618551219200619732,BUT4474220533
614330146053413086,BUT3545227826
618551951582584990,OPE3735430267
619181570674716915,BUT7251693430
614346410503509753,ENT4009031948
619217319192404013,ENT4979961573
619219655399659037,PAL7344154888
619223601830207159,BOU8924407648
618552638946139450,PAL3596476168
614363787333140429,BUT8269256127
618553232986859363,LUX4928946043
618558503602727395,MEN8810485778
619225579261445863,ENT4678517420
614372548934696097,BAT6407654280
619236936016045704,BUT1714961521
618560591426594284,LUX9058440946
614389303409721477,LUX7677928593
618572251477967413,OPE6266640764
619255651704285573,PAS1158566817
619262724459644904,BUT3014817308
620840882124435817,PAS7018636919
620858974751790294,PAL1891285570
619266552777066474,POP2905898976
618584301189371911,BOU9081954905
620866460415871031,TEM1595326598
618595725161283245,OBS9093684719
618608945513143763,BAT7622586819
619266836690106027,VAU3004244749
619268781188777792,PAS8031575226
620872630889962423,VAU8005647372
619284934994991687,PAS6097501767
618621127624636349,POP1649018454
620877294970205995,ENT1638481487
618634911278462292,OBS4768671756
619288811619086590,POP6778594285
620891647256387247,REU3220491476
619308630266664169,ENT1614580345
618651645888800590,HOT0616794861
620893978111233157,BUT1527818543
618654911467211425,BUT5370188722
619321388656485722,ELY5081596142
619322400061058615,PAS5909751516
619323394192100709,OPE7575122656
620983943924205585,GOB5959325326
619323695603990789,TEM8360852065
618659637469051233,BOU8545474710
618671857824438456,BUT9682976260
619323966168359937,PAS1514962084
620986135905112105,POP6317913135
620988353923851043,BAT9485864873
619326416666213685,PAN0847438929
619330462536289081,PAS3269735550
618672601660785225,PAN7692077862
621011464721770757,REU8102663499
618673600599790348,BUT0852357277
619330488190571937,PAS7284836087
621048704948525645,REU1811173338
619339384567567955,PAS6910747162
619344246346178397,PAS7217707489
618676753362297489,MEN9048041429
621115146971035972,BAT3368711729
618692278696599494,OBS2825828728
618712282003786579,BUT6963294639
619365854213102672,PAS7555733955
619368923816643559,BUT7126411787
619374672725575982,BAT6342086532
621219795752337321,LUX6677899105
618712453786980296,BUT1787091556
621315775274834301,POP1447255666
621372537183464099,MEN5062802371
618715238367995296,LOU2973979306
618728353900859977,REU5217899873
619382478378901189,BOU5554034521
619383032855437989,BUT4975022020
621385306780879171,PAN6604587637
619413833252253190,VAU1141004621
618730860417117275,ENT1779159107
618754230914821938,BOU9555782105
621412660795599067,BAT5312955325
618795801874401133,VAU9172169676
619422472337880790,ENT2074641839
621412812096391025,TEM6803531843
619474423757373118,VAU5784790139
618796103875426571,REU8112168236
621419746344028538,BUT5402502513
618824130739092737,MEN9682388852
619503980801727095,HOT9077780272
621433975816792346,LUX7623887710
618858984504946924,BUT6847313888
621481573503479583,MEN5427599250
618859386766637952,BUT6184954814
619542224567674534,BUT5684683913
619551734119423719,TEM0489998055
621487219528285842,BUT2227486265
619555871323052297,POP9892267140
618888497662049712,BUT6938210018
621494526276572363,BUT3280063783
623003448437482006,BUT1964262288
621515990174947753,BAT6823620938
623034464800028618,HOT1980483236
619560878982755746,MEN6232576009
619598916388234979,PAS7643578343
623035324977519199,VAU8006893829
621529952566081010,BOU5097698987
619601182451890203,ENT2811524586
621689000558004231,BAT8189222116
619609534294663220,ENT4899149391
623036858997385272,OBS1111155656
621712094275183554,BAT5682979978
623037017895956282,BAT5981757404
619891675379023454,MEN9783985978
621716024602071129,TEM8780731502
619909610282963971,GOB1050042797
623042299433806509,BOU5631509175
621736657529840161,REU8709628954
623042659631282418,OPE2067663940
621738957548376020,OPE1385504188
623053189355370955,REU4188587183
619918231054718987,ELY8020676991
621969075824528298,BAT5500546964
619970813443083224,BUT6339359085
619982398993770906,OPE8831389928
623053444932698655,PAS3725319707
623054207585444973,PAS8224398790
622056021115819462,BUT0836986808
623055006902963725,GOB0763959441
619985224549255261,PAS4553731130
619990704660892615,PAS0998791432
622107273403933307,PAN6843423636
620008014688796704,VAU7282841495
623058513573081744,PAS2156416598
622122111691623470,BAT1098512284
623063434938669307,GOB4659876021
620015142021384647,TEM8180645329
622139496214413533,BUT2759784735
620021071010054840,VAU1995169962
620024016603003945,BUT3869868145
623095248561621688,PAN7515449179
622143397279404274,BUT4800929158
623096844750218670,BUT5242331918
623101749400929560,VAU6251147461
620028468708371319,REU8139842615
622149908027949278,BUT1871534877
620041954601265117,HOT7361113860
623103647959809215,POP7478244984
623126912964327108,ENT0120286812
622151321831976466,BUT9679468484
623135193972564756,BOU2688932422
620049660288442325,BAT2733132922
622195100123817040,PAS9061026532
623157661789286261,BAT3370620100
622214171816282329,ENT3498419716
623193739537038862,OBS4653973802
620056888212163855,TEM1847899309
622221634772428784,REU2456396307
620059046724900919,VAU9024622446
620061438263232688,ELY9554217396
620080108435736762,POP2850018629
623223790685388682,ENT7027583283
623229526071335348,VAU2834545857
622229034203941927,ENT1678528605
620081309448583609,POP7577595737
622237853007853706,VAU1896333472
620088121156981811,GOB0234890327
623267026720798766,MEN2504691733
622240682074149255,BUT0402321003
623431683504131091,TEM4135505673
623459706005704260,OPE0918161340
620096077147875050,PAL9468481337
620103188503561175,BUT4215485415
620104874562495057,PAS8079039040
622283147683282395,PAL2758733548
622295950971553760,BAT6826520192
620130281689950805,BUT7298055874
623526166567199632,MEN1523759996
622326364835719751,BAT5560641340
623534882861373937,PAL3071774078
620135297980810264,BUT7745953524
622335954143777040,PAN1908279316
620140339709652209,ENT6272918693
623546902491666286,VAU1077332949
622364043872000687,BUT0347848001
623552835091681967,BAT0999377763
620157933712168117,VAU6391709096
620163663896798844,VAU1002325923
620185450189963376,BAT1000250589
620318961528644279,BUT6233244139
623567357001490510,POP2599491400
622364718856211524,MEN6396628253
622383071465599361,OBS9749361337
623568477396886437,VAU1120790416
620319624797756416,BUT3695782081
623576825142941558,BAT1732843020
622397797424937357,BUT1419566055
623591303099956557,BOU9200086822
623607543255769674,TEM4665751835
620399056771523267,PAS9629350083
622401935416532836,POP8279533611
622405536188657290,PAS1191173245
620600311321134271,BOU7032816022
623615012532318552,ENT4430763849
622416815832958481,VAU1536136433
623620080961113143,ENT2563328427
620602428358100179,REU0445522766
622425698948819402,POP5928236886
620645172190495721,VAU2246046951
623626013603554274,VAU7469961017
622438872671666266,TEM8684199861
623651553847237046,PAL8329725603
623674845767342930,OBS5811073636
620664691619456250,BOU0802580816
622459795509983408,POP2558502575
620696499864916219,BUT2808511583
622480244089306496,BUT6386818723
620722093232077678,LUX9129023654
623676967161303835,REU7192929619
622484995554476166,TEM9897682239
623695615617572445,MEN4943335008
623704090072982924,PAN7717711220
620733210246048298,REU9170701495
620736083892719364,PAN5670205315
622486230924610496,BUT2554949584
620741536542376156,BUT5675996175
623721914625964170,HOT9219109453
622488734585594189,VAU6074289997
620742092889755773,OPE7632344033
622491835401149232,ELY4369150931
620742821585413639,TEM6662278896
623732354864577560,POP3967541740
623737838809327188,BOU8139239063
622499906014460496,OBS0295533336
623745191646953124,BUT8173211501
620755599688293379,HOT6568892179
620760527552439431,BUT1262240787
622509627698986120,POP5371404315
620766401733424957,LUX1558312665
623745675467143440,BOU5205704144
622545233537253652,ENT8761145465
623749958447515827,BAT7984962503
623758651541867889,BAT9682707674
620766707691275444,OPE1921789897
620772061864431454,MEN1927891541
620777478605746874,PAS0788962782
620780334279601530,OBS2809330117
620821049152856269,TEM1369182977
622570044909274202,MEN3588360007
624441648208407971,LOU9239205466
623784259075537580,POP9839894963
622769856873002438,LUX4051141309
623795924527357282,BAT3970744658
624442206044512426,PAS0646755849
622784268332362171,ENT5593939651
624447736705979306,POP2513689383
624447750402330364,REU0684360915
623802471236568877,OPE2245138465
622809728180106471,ENT1881134950
623810154844419474,REU3902307379
623836049993099237,BUT9837091727
624453749133196444,POP9649304428
624455462046198782,POP0590354310
622835132972059603,BUT9099834420
623865896457149306,OPE1466762138
622840083175147198,REU7859605730
623885980569294058,PAS9730235453
624460789683476565,PAS9673002563
622847659168442898,VAU7692156210
624462732385707722,POP4822939625
623905346060332552,TEM9133310930
622848121568877630,VAU8342267405
623918335269608646,TEM3843262125
623928596765238696,BUT5813838505
624469781264610958,OPE3239221148
624474226179907798,REU5836839664
624481405401615071,POP2073261127
622853541463439703,HOT1457497959
623933235380547266,PAS6117097496
622876457209161043,BUT3068510504
623936808998393301,PAS1952562420
624481921929868822,BUT2325477164
622885021822586820,BUT3284519377
624483271678475509,MEN6794047813
622888344540452289,MEN6925751248
624486683623658867,MEN8949097597
624493398834134034,BAT3142229315
623946967490305704,PAL5451018320
623947276137385303,REU6553810440
624503149374591512,ENT2671598306
622899103201553559,HOT2984211298
624510790896219377,BUT0000654887
624193801998220317,GOB1577300429
624267725336230105,PAS4087372703
622947724073102955,TEM9006985135
624516389890104306,VAU0057242958
622954665868441901,VAU8807325632
624521641919156255,LUX0880389643
624276851890318725,BUT5026012785
622959060703485211,BAT4671981634
624277626245946445,GOB3997704567
624533883602957540,HOT4829236234
624534409789908142,PAS8730911951
622971642325420639,ENT4686695016
622971698569929779,POP4352108089
624302611468216271,POP7475198346
622972164465675254,BUT8246591227
622972654255008235,GOB0969216177
624548662043835230,BUT3435144116
622977703184877937,LOU8483753770
624548750418582657,POP2336185149
624552065410510583,BUT3902162177
624311737844486990,GOB9790944272
624319637564647021,OPE4438316380
622986299398225070,POP2399759174
624562426798386004,HOT7041224399
624574171048977970,VAU6732177532
622990435562921913,BAT9154454464
624328745090698854,PAL8137359029
622998677643174420,BUT6013417774
624331523750834562,BUT3740762432
624334774587248232,MEN0363574634
624622314815883902,REU3427394957
625733691557664790,TEM4023754443
624624478564375722,BOU2734204090
625735826507220734,VAU4659198281
624356544809901944,BUT4792643889
625745189582133451,REU4459195088
624643942441760673,BOU1660838814
624658141915563843,LOU3996423453
624361886015377147,BUT0390005375
625757733978893435,ENT1963079919
625763541321415048,BAT7873042275
624362984111562822,HOT8242325928
624662216147303279,BUT1292796145
625765507557190226,BUT9887535484
625785698221537544,REU9473469590
624670733178421099,MEN1599370777
624680695707352716,BUT9657035729
624381695199134019,ENT6994349251
624382215757347447,HOT3945016340
624384240119070780,PAS9530875345
624384477777604359,MEN4286280858
625797021015650568,OPE6238922922
624397097273584661,LUX3662778009
624401446125503238,ENT4233087353
624694219644882658,PAL5527955005
624708714862068039,ENT7566386690
625804594031124835,LOU4683096142
624714016439758208,ELY2635925692
624402226257511338,PAS1434385684
625804830165287593,PAL9928608625
624403319441680582,BAT0750877584
624748992243066176,BAT1889879076
624925378927718444,ENT8001576414
625808156680646699,BUT1821598668
624926153032620530,REU8073211645
624407557633989765,TEM2721676893
625834902478270180,TEM7304008852
624408710656499913,PAL8887535585
624926167471724093,REU2449601176
624926338104807232,POP1211664216
624926349657227669,PAS5272529886
624926351876778249,POP0997155547
625859271218886049,BOU9038418144
625867853582746140,POP0911893856
624959340158206308,REU5660919085
624961204150450904,VAU5485706534
624409235485778153,PAN6795794695
624411382854061680,BUT1534584840
625871639138695590,POP3088992893
624426061405053096,LUX4802337004
624432285053386233,POP1994377368
624437711563506004,ENT3429308041
624968736124004625,POP0134599455
624981373180096633,BUT1814882536
625902335885799035,OPE4631112133
624982805546786011,POP1768982314
627293273511553071,VAU4574679982
627297790835350286,BUT3737278848
625909485175822570,LUX7656176580
627299992791870407,BUT7874791887
627301053097032167,LOU5530183514
625001763667180740,BUT1401862742
627323273756463876,BAT4684303388
625007294154734805,POP0130270866
625909559361906229,VAU3400336408
625014289425777279,ENT4490172691
627369125265992737,POP1135319513
625916852124457747,OPE9026617186
627369267176304713,BAT7062640917
625016975819372305,HOT1930441573
625918571824877963,BUT3864104146
625028729651098929,BUT8349306124
625035843648044433,BAT4949150918
627377814574712846,BUT1245090900
625921292707570365,OPE3190710038
627385672086748636,VAU1885998744
625047137051047705,GOB1816949905
625923919389561093,OPE0652125629
625094786717405040,MEN4398933429
627393831876886569,PAL0155037966
627398766896647411,POP1226582623
625928121212565411,OPE4338236457
625929596766539697,BUT0233703847
627406807708379448,BUT4611750147
627411973534675294,BUT3052919961
627412032991022287,OPE9250578640
625097026034975535,OPE9786601244
625105123379100404,PAS5515366609
625108741734791560,MEN4365260686
625936193651126567,BUT9987396863
625113962931945428,BAT0435076477
625122770163533536,PAL8982112890
627426302951999746,BUT4351854799
627435981233508381,MEN3813652112
625943801925636362,OBS0935563553
627440630342829072,BAT0028913034
627441474536820633,BUT3317572427
625148945652613750,MEN1854326342
625163020211049096,GOB4207890068
625163639417142035,BUT3987076440
625967499877396453,BUT4471133304
625171551060313700,PAL6850930921
627442844624962577,BUT5991447898
625970758716180595,BUT1468717439
625987497602038419,BUT2474876434
625193912973104750,POP8855250412
625230496131379738,PAS9037580079
626008457314397723,REU6038401146
627447050656058768,MEN8425310467
626010005035998119,BUT3256877185
625348897831107119,MEN7447756902
626013321020895452,ENT9108433599
625361401620457555,ENT9000197151
627447420911702756,BUT8170646749
627451221048137870,OBS3599592415
626047206721934050,ENT9122226214
627456830000963656,BUT0804980511
625375463216708886,MEN3320607018
625378191320215500,BAT3045211268
626110790173882821,PAN7103370620
625383248037030865,OBS6459898537
627461995239426530,OBS0515809498
627467168733894246,VAU7468514087
625394168427541583,REU9033686590
626123184723720755,PAN5377507085
625406291956427841,POP9115498324
627469549540183613,BUT0635154585
626151537862995134,BAT1382810306
625430813828608835,OPE3107168057
625438557058186793,PAS8693034386
626164062731138261,PAN9323330396
627477517521202262,OPE6418699083
626226803416554970,BUT2551466621
627477973010939605,BAT3905108691
627507627857919829,MEN2038535439
625640703665876895,BUT0768288765
625641220443766454,POP1686840189
626266954586372843,POP0797911436
625641226273876714,POP0339898641
625641243842826960,PAS3160039468
625641279096037761,PAS7732076265
627514904422255093,VAU3990601069
626375585409958000,BUT9666708636
625641294300561934,MEN9900630695
626375594497584697,BUT0542578103
627526588344733944,PAL0604724932
626375596498598236,MEN0508439594
626375598949399280,BUT9513540688
627546418882622523,BOU1030544389
625641311229342912,MEN8184451378
625641329082252770,MEN3762225595
625641455371132864,PAS8883222461
626375607592688800,MEN1355255666
625641477420088629,PAS3325224584
625641480359816548,PAS9058644715
627558769027341215,OPE5215073918
626375652279031741,BUT1126689944
627673202827575290,ENT1060377583
626375737386201076,MEN6436656415
625656408278063730,POP4360746888
626375742087296905,MEN6553096185
625707137141746857,POP8881333732
627872362391791731,TEM3259389274
626375827863820137,PAS1285272416
626375830988254182,PAS5858544132
627877145683657215,TEM1920885801
626375859407981687,PAS3387566675
626375866157669794,MEN4904459818
627885190141942931,OPE4660715572
627889835222996085,PAS2978506774
625712919723656262,PAS6177032842
626375902378759622,PAS8199944711
625721429416085301,REU6529870443
627909567494235455,POP3453852320
626395461089914992,MEN3255069480
626432680266005383,OBS8654232877
627917810506009116,PAN0958813751
627937411230344519,OPE2529070912
625733071105672073,TEM2180604552
628601625359290040,REU3526129897
626465415837054878,ENT5362301991
628603911048351505,BUT5688542701
627954754917788499,BAT8652219899
627955288912619528,BAT7369498569
626476706208915430,MEN6747543338
627967164981220805,LOU6431477707
628617563031827763,BAT8527204039
626489866586765423,POP3907978748
628639052245606131,OPE0042330300
627983408094635879,BUT3146239810
626509890171612802,GOB4047181802
628008386208245062,ENT0157443159
628649554642163971,BOU7213004671
626514742297391245,BUT9845744099
628020981597492892,BOU5986562832
626524626138213969,BUT2420927812
628651531955024396,BAT5093102062
628026623930463047,VAU7174997130
626526152664681768,VAU9082415300
628033011907957695,PAS7411049576
628044892071889196,GOB1843064533
628654628669432568,BUT7527339249
628657740798326079,PAS4382037927
628664686767076673,BAT1518128127
626535135922132457,MEN3530387130
628666774326251369,PAL9797313711
626537073923607278,BUT8036179865
628672437029307920,REU6423827529
626544695213521531,ENT9514367715
628677659781844279,GOB3632984499
628678704408567395,BUT0084275521
628050264710776338,OPE2901577312
626570983162576876,OPE5585418803
628054139770675139,PAL4156332018
628690737681697187,OBS2798634726
626606765880241116,MEN1538114557
626625356181237034,ENT3241878967
628695339286614381,LOU3355689872
628703381527285051,ENT6479377851
628055367192852039,BUT7286060702
628066387495010797,HOT8244594952
626630559892869604,LOU6927611649
626650580239057502,PAS0681054902
628080016770346696,PAS7442797484
628082181363977584,BAT1101963286
628713927280891460,BUT8122564535
626682145285528658,POP4336443635
628724365300279079,PAS2766937918
626685774778942357,BOU3425117734
628729770569921845,HOT4712757127
628089940688136870,POP7471785816
626693104808049382,BUT8957698611
628094896859886976,REU6019847293
628730101911679341,HOT3991286610
626696132273660325,OPE1878141751
628741851805257432,ENT8950683462
628102425878892879,VAU1752385916
626701737601881376,BOU9132532773
628110541095894849,ENT6730722877
628751156557673179,ENT5734252542
626702602878290326,POP3183141226
628114446589052004,VAU4699499518
626702824727345801,PAS3389891143
628763487956215454,BUT7912971854
626719865444621268,ENT8051818111
628116690180821135,TEM7014431473
626723111312550608,MEN3610623000
628117754384205930,PAN6171705196
628134466535701043,BUT0667441078
628770262439976390,BUT7487103523
628775921973540563,BUT0198026321
626742874101354990,ENT4672771874
628786363620078128,ENT8800111233
628787771542804061,OBS7281080672
628135341296776026,BUT2746876546
628136767160245612,TEM2528914615
626787742218997207,PAN0631785689
628787979634677900,VAU4675954202
626796618208871287,PAS5999314356
628788794557624110,POP7140450047
626963747037942516,ELY9205889693
627170082859547794,REU2265455736
628813799853619578,TEM8413687224
628815658711739542,HOT1867927484
628141156002595132,TEM5652897792
628158148103860641,POP2336392792
628182918021886200,POP9312598095
627193356002048766,BUT1919533387
628828898311481145,REU6684156253
628206616250485573,ENT2168764395
627210036434338096,HOT9444091962
628245085736588361,REU1600554216
628834736619706316,LUX6147434274
627210568903686963,VAU1320943144
628843468386510048,PAS6734199416
628255157958256275,LUX4616677547
627222148501189044,BUT7861779412
628258841792028106,POP2273136029
628259901803416608,HOT4124323467
628858015026099063,BAT1386168647
627254901674654520,BUT1415026130
627255096936823880,VAU5208473885
628260152454153613,ELY8633423054
628261652673085464,REU9144120014
628870620220743359,TEM4684044000
628878240816989193,BUT8829717061
627264551577798639,POP5093898945
628978218238058289,ENT2931111472
628267493729609433,POP6017639043
627268870749469263,POP6895022497
628267648010100172,POP3046351334
628989821315083331,PAS8182472571
627276210825393544,BAT8607373131
629010314622648933,ENT7147848669
628269324956691537,BUT5567120568
628279299800770288,POP9632965109
630049439289444028,BUT6558265973
628281546156800802,MEN2682787735
629014143944950736,BUT1172033744
629016348550648524,BUT1499214949
630056739427247959,HOT7212452541
629016704910269915,ENT8718782340
628282365436655372,MEN5553811209
630060334028060427,HOT4461764737
628286889673474568,PAS1347553343
628300991616506114,VAU9881402608
629267706815077142,BUT5761751694
629291451331266677,BOU1164143183
630061229339433576,PAN8798256412
629318846757143055,BUT7709494624
628301608741109649,PAN6718512572
628311077972337444,ENT0267405993
630080297635780774,OPE5067654694
628367999276601164,PAN2317778564
628424333768927853,BUT4696843216
629332290174321104,PAS5023184260
630095906370423776,OBS8627823179
629358848152681107,BOU0505661230
629361966327996654,LUX2022131815
628575426258098420,VAU1105488303
628582733220736483,OPE0220622295
630105072464527088,BAT5349063890
628583798752408458,OPE6859586874
628587538601237912,BUT4466225525
629364806428561378,HOT5077519042
630111278151757984,BUT9498429729
631038690059236046,BOU1874927236
630120855348381947,POP3534439172
629368147510163851,PAS9791321077
630130246399240187,HOT1397204836
629371739217999890,TEM1756133708
629376137081626381,ENT0117205386
631042640816632470,BUT4227777016
631043430883226758,BAT4373529964
630135187837906767,ENT2124918961
631056872207639966,GOB0132491358
629380341935268481,PAN2198187816
630147523543492463,ENT0285825577
629384498393018262,HOT3782825416
630161893334130148,BUT6764924809
631060485665762853,PAL0426753324
629390830770996914,POP2279809743
630189954070048682,PAN8857650373
629396023768038933,PAS5150798581
631070661963051000,OPE7189939414
630193103459153484,BUT9520701043
631074282826508008,OPE9023762868
629405717258174744,LOU5295058600
630203657924402016,BUT8911503694
630206350878919842,OBS4458127620
629411811155218967,BUT3167474084
631079205441379205,ENT3505716311
630213260894941948,REU6295976368
631082033621586257,ENT5593617269
631084565769151494,ENT5401051819
629415715730256031,BUT3087394732
630218090960521833,OPE3489658816
629456987654924063,MEN5579018386
631102864299344627,BAT6275281086
630219835084409565,BUT8477184590
631118952719509137,OPE6564593824
629457286481707500,GOB9560888521
630221285302406915,POP5921019195
629483242934901552,BAT4126879487
